color,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850,855,860,865,870,875,880,885,890,895,900,905,910,915,920,925,930,935,940,945,950,955,960,965,970,975,980,985,990,995,1000
red,0.000237006,0.000325328,0.000401358,0.000451019,0.000483724,0.00048961,0.000476552,0.000444563,0.000366566,0.000271971,0.000229259,0.00011385,0.000155238,0.000234222,0.00035549,0.000473147,0.000561808,0.000644985,0.000698132,0.000685114,0.000632615,0.000605676,0.000574113,0.000511166,0.000499492,0.000428471,0.000344062,0.000363273,0.000369203,0.000454861,0.000583757,0.000756899,0.001221115,0.001767436,0.002780035,0.004266186,0.006579571,0.018327352,0.025781475,0.034238029,0.04284269,0.050049972,0.052389558,0.047451764,0.039834831,0.029462572,0.019513134,0.011419234,0.006338778,0.00326242,0,0,0,0,0,6.0951E-05,0.000182368,0.000366815,0.000342958,0.000200037,4.05222E-05,0,0,8.86651E-05,0.000238778,0.000362502,0.000277713,0,0,0,0,0,0,0,0,8.98759E-05,0.000178859,0.000286963,0.000366192,0.000417652,0.000450266,0.000444391,0.000418372,0.000376985,0.000329783,0.000286623,0.00024621,0.00022776,0.000213074,0.000203604,0.000185411,0.000161185,0.00013366,0.000101277,4.28447E-05,2.17963E-05,0,0,0,0,0,0,0,3.22339E-06,1.09195E-05,2.23904E-05,2.65908E-05,2.61275E-05,1.97412E-05,9.89904E-06,0,0,0,0,0,0,0,2.14659E-06,0,1.74811E-06,1.42224E-05
red,8.63026E-05,0.000181331,0.000291888,0.000369586,0.000408563,0.000410117,0.000371207,0.000337041,0.000316131,0.000323265,0.000383834,0.000409229,0.000396727,0.000339693,0.000290025,0.000264824,0.000285959,0.00036407,0.000451729,0.000517471,0.0005633,0.000618004,0.000658827,0.000637696,0.000617376,0.000484771,0.000322393,0.000311507,0.000347447,0.000516526,0.000651718,0.000797898,0.001160059,0.001672083,0.002674805,0.004126292,0.006379256,0.017752318,0.02502395,0.0332537,0.041570123,0.048533756,0.050860051,0.046127584,0.038761239,0.028671892,0.018996445,0.011161978,0.006259756,0.003256535,0,0,0,0,0,5.72784E-06,0.000196678,0.00041819,0.000409405,0.000319615,0.000158838,4.60607E-05,3.74064E-05,0.000151383,0.000252091,0.000352327,0.000229298,0,0,0,0,0,0,0,0,3.48502E-05,0.000137533,0.00025324,0.000337347,0.000385534,0.000411773,0.000402348,0.000377705,0.000334936,0.000286123,0.000243778,0.000206708,0.000189973,0.000172968,0.000163288,0.000150234,0.000137517,0.000121637,0.000106607,5.92226E-05,5.98733E-05,5.25096E-05,4.59119E-05,4.171E-05,4.39906E-05,5.27314E-05,4.55437E-05,2.33169E-05,4.93238E-05,5.50154E-05,6.61763E-05,6.63498E-05,6.71082E-05,6.32194E-05,5.61614E-05,5.18115E-05,4.55076E-05,2.3936E-05,9.68549E-06,0,0,0,0,0,0,0
red,0.000147354,0.000172505,0.000209338,0.000252308,0.000291309,0.000324954,0.000336561,0.000378546,0.000422841,0.000446489,0.000372021,0.000221211,0.000117226,9.95209E-05,0.000156754,0.00024932,0.00034007,0.000452925,0.000553302,0.000588329,0.000566264,0.000557646,0.00058214,0.000637146,0.000679728,0.000627102,0.000504382,0.000443472,0.000390692,0.000397912,0.000522379,0.000747804,0.001200143,0.001731793,0.002616317,0.004001607,0.006315403,0.018242039,0.025815316,0.034367204,0.043076798,0.050481573,0.052961718,0.047964383,0.040220413,0.029663717,0.019586232,0.011430234,0.006340413,0.003281324,0,0,0,0,0,0,6.77786E-05,0.000295887,0.000313561,0.00024649,0.00015309,6.67356E-05,2.15368E-06,6.64908E-05,0.000166619,0.000248472,0.000118775,0,0,0,0,0,0,0,0,0,1.67311E-05,0.000119761,0.000202611,0.000263687,0.000311487,0.000335725,0.00035472,0.000356017,0.000346209,0.000335982,0.000318912,0.00031348,0.000302693,0.000290698,0.000268826,0.000242585,0.000206721,0.000171519,0.000113629,8.57201E-05,5.6714E-05,3.32081E-05,1.55945E-05,2.72849E-06,0,0,0,1.64934E-05,2.86667E-05,4.83539E-05,6.28003E-05,7.46618E-05,8.40574E-05,9.2986E-05,0.000104643,0.000128239,0.000134892,0.000145262,0.00014181,0.00014607,0.000155892,0.000204101,0.000193287,0.000195135,0.000200435
red,0.000156301,0.000204982,0.000240007,0.00023602,0.000216304,0.000178629,0.0001381,0.00013564,0.000171853,0.000197551,0.000251997,0.000247914,0.000248994,0.000245972,0.000278833,0.0003262,0.000370476,0.000424577,0.000480131,0.000485859,0.000485096,0.000520517,0.000547803,0.000492626,0.000386578,0.000244883,0.000191422,0.000269208,0.000317804,0.000404866,0.000498604,0.000676925,0.00113092,0.001718053,0.00277842,0.004268512,0.00652618,0.018017847,0.025239771,0.033500392,0.041928045,0.049075,0.051536951,0.046807449,0.039378423,0.029149644,0.019315258,0.011305689,0.006261548,0.00319194,0,0,0,0,0,0.000180831,0.000275792,0.000390954,0.000302844,0.000157567,8.28993E-06,0,0,9.88899E-05,0.00022929,0.000372574,0.000274276,0,0,0,0,0,0,0,0,0,0,4.50438E-05,0.00011521,0.000163985,0.000207877,0.000235031,0.000253082,0.000256967,0.000255252,0.000261005,0.000261943,0.000280972,0.000293623,0.000301372,0.000292743,0.000272804,0.000236605,0.000190918,0.000125957,8.07852E-05,3.4668E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01769E-05,2.95052E-05,4.97105E-05,6.1326E-05,0.000130815,0.000110649,0.000119757,0.000130608
red,0.000312547,0.000356309,0.000396013,0.000398171,0.000365917,0.000330719,0.000302399,0.000327426,0.000398884,0.000380448,0.000402424,0.000320482,0.000311732,0.000350883,0.00043526,0.000524336,0.00058564,0.00065767,0.000729167,0.000728525,0.000697351,0.000723264,0.000783384,0.000764029,0.000697333,0.000502288,0.000310356,0.000351704,0.000446765,0.000654365,0.000883948,0.001108082,0.00153649,0.002074715,0.003176218,0.004828614,0.00740628,0.020444974,0.028701624,0.037955616,0.047400858,0.05536006,0.057974759,0.05252846,0.044078942,0.032584578,0.021564407,0.012675377,0.007146496,0.003745458,0,0,0,0,0,0,9.41998E-05,0.00036403,0.00047094,0.000376925,0.000267902,0.000198523,0.000231782,0.000317814,0.000344137,0.000325271,9.33957E-05,0,0,0,0,0,0,0,1.2184E-05,0.000103031,0.000144447,0.000233218,0.000296767,0.00033332,0.000350496,0.000324461,0.000297452,0.00026202,0.000227359,0.000208197,0.000190435,0.000191741,0.00019292,0.000194344,0.000179634,0.000152365,0.000118302,7.97472E-05,7.22039E-06,0,0,0,0,2.21071E-05,8.82318E-05,9.98875E-05,8.9332E-05,0.000145386,0.000156302,0.000170224,0.000168184,0.000158554,0.000139939,0.000119823,9.44391E-05,9.63433E-05,7.90014E-05,8.29729E-05,6.30004E-05,5.98085E-05,4.40571E-05,5.67028E-05,3.18621E-05,2.71765E-05,3.07026E-05
blue,0.001991963,0.002239227,0.002591187,0.003354232,0.004393424,0.006486428,0.012476572,0.019854605,0.031026926,0.046334863,0.068203799,0.092241339,0.109854601,0.117349699,0.115172498,0.103852592,0.087754183,0.069664881,0.051490653,0.034858923,0.022472221,0.013607971,0.008041022,0.004933394,0.00333937,0.00286225,0.002656014,0.002076744,0.001066657,3.29339E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91283E-05,0,0,0,0,0,0,0,0,0,0,0,8.52276E-05,0,0,0,0,0,0,0,0.000259777,0.000485658,0.000473724,0.00042714,0.00030549,0.000132956,0,0,0,0,0,0,0,0,0,0,7.37401E-06,5.83307E-05,7.49412E-05,8.2806E-05,8.14013E-05,6.30974E-05,4.99175E-05,8.34968E-05,0.000139055,0.000220773,0.000282254,0.000335225,0.000386252,0.000402187,0.000447573,0.000444967,0.00043163,0.000411404,0.000401013,0.000396731,0.00046939,0.000472351,0.000519265,0.000492808,0.000458861,0.000391197,0.000347396,0.000301079,0.000263456,0.000233291,0.000177394,0.000160451,0.000166356,0.000207908,0.00023527,0.000284351,0.000312748,0.000434936,0.000413839,0.000467193,0.000527219
blue,0.002418345,0.002366094,0.002383765,0.002994828,0.00409451,0.00649446,0.013456847,0.022050222,0.035056181,0.052766565,0.077849329,0.105411373,0.125947773,0.135091931,0.13306655,0.120315999,0.101890087,0.081009589,0.059900716,0.040429436,0.02584758,0.015581527,0.009373711,0.006146776,0.004374046,0.003621064,0.00303425,0.002343232,0.001570094,0.000655203,0,0,0,0,2.80412E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24562E-05,0,0,0,0,0,0,0,7.28285E-05,0.000422396,0.000631584,0.000597325,0.000398654,0.000205319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93068E-06,7.80497E-05,0.000144985,0.000210686,0.000269755,0.000308882,0.000338751,0.000369266,0.000380601,0.000389014,0.000391256,0.000384515,0.000379889,0.000324869,0.000307719,0.000330171,0.0002686,0.000199408,0.000157124,0.000127436,0.000103742,0.00010357,0.000105332,0.000157527,0.000227434,0.000337293,0.000430975,0.000561738,0.00065144,0.000846753,0.000935134,0.001051403,0.001151443
blue,0.002136159,0.002088563,0.00211564,0.002625522,0.003659107,0.005881958,0.012111569,0.019635525,0.03078045,0.04584742,0.067265354,0.091106787,0.109170951,0.117206819,0.115339816,0.104139335,0.087992713,0.06973315,0.051382124,0.034610406,0.022222936,0.013550314,0.008212389,0.005430348,0.003923896,0.003177722,0.002480023,0.001849874,0.001296577,0.00047578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5499E-05,0,0,0,0,0,0,0,6.60911E-06,0,0,0,0,0,0,0,0,0,0,0,0,1.282E-05,0.000216883,0.000437214,0.000632852,0.000753112,0.000767705,0.000652584,0.000410857,9.66027E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98885E-05,0.000176725,0.000271553,0.000344471,0.000398211,0.000430423,0.000438452,0.000564893,0.000534978,0.000505441,0.000479817,0.000452537,0.000399528,0.000417756,0.000391127,0.000365467,0.000298251,0.000236943,0.000158414,0.000109932,8.35714E-05,5.79536E-05,4.43757E-05,1.02605E-05,1.1947E-05,3.15367E-05,4.64833E-05,6.61966E-05,0.000147062,0.000214929,0.000320544,0.000403279,0.000483822,0.000548492
blue,0.002054279,0.002170055,0.002372414,0.002990727,0.003999124,0.006159266,0.012395079,0.020047462,0.031506907,0.047171969,0.069290243,0.093911529,0.112291917,0.120193429,0.117902808,0.106131665,0.089399956,0.070679858,0.051990312,0.035059467,0.022654118,0.013940845,0.008430446,0.005403663,0.003610877,0.002634979,0.001928775,0.001477975,0.001088986,0.000475109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001064,0.000254459,9.50444E-05,0,0,0,0,0,0,0.000111174,0.000658002,0.000962381,0.001087717,0.000981191,0.000722728,0.000389348,0.000161451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112023,0.000239922,0.000340588,0.00042414,0.000482633,0.000506767,0.000513003,0.000502621,0.000467908,0.000482182,0.000432698,0.000405526,0.000344399,0.000265706,0.000160136,9.06278E-05,3.60801E-05,0,0,0,0,0,0,0,0,0,6.91732E-05,0.000169158,0.000236466,0.000301858
blue,0.002241538,0.002276124,0.002463147,0.003124047,0.004168508,0.006272212,0.012287968,0.019684989,0.030964067,0.046454724,0.069051571,0.094591685,0.114312381,0.123413049,0.121979162,0.110489994,0.09356916,0.074208349,0.054604441,0.036650162,0.023444535,0.014317971,0.008818237,0.0058742,0.004214104,0.003395139,0.002625728,0.001717752,0.000925707,0.000132623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51333E-05,0.000432972,0.000435811,0.000563434,0.000725029,0.000668065,0.000243626,0,0,0,0,0,0,2.95129E-06,0.000617516,0.001024331,0.001093963,0.000867663,0.000519357,0.000222694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015191,0.0003892,0.000620782,0.000796643,0.000970051,0.001048117,0.001066502,0.001028997,0.000962224,0.00087109,0.000924614,0.000794312,0.000692688,0.000527079,0.000394725,0.000245123,0.000130101,3.24985E-05,0,0,0,0,0,0,0,0,8.26904E-05,0.000232318,0.000344339,0.000469925,0.000582369
blue,0.0017408,0.001900131,0.002175228,0.002871327,0.003982459,0.006258566,0.01261871,0.02039312,0.031962719,0.047707647,0.070283577,0.095025294,0.113391705,0.121404804,0.119225584,0.10753379,0.090816125,0.071964435,0.053016409,0.035834048,0.023090975,0.014044926,0.008459432,0.005462369,0.003993948,0.003510565,0.002939159,0.002311449,0.001439406,0.000247856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117883,0,0,0,0,0,0,0,8.43867E-05,5.37777E-05,0.000144226,0.000159058,2.36006E-05,0,0,0,0,0,0,0,0.00016836,0.000534938,0.000710142,0.000566537,0.000220032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00292E-05,0.000168824,0.00030489,0.000416592,0.000503879,0.000551174,0.000553192,0.000591099,0.000531802,0.000456223,0.000374967,0.000296042,0.000212158,0.000192576,0.000139623,0.000124124,9.8095E-05,4.71028E-05,0,0,0,0,0,0,0,4.42696E-05,0.000133082,0.000213363,0.000314461,0.000403128,0.000554301,0.000625787,0.000719794,0.000797097
blue,0.002295043,0.002329321,0.002507386,0.003227334,0.004456545,0.007012064,0.014119886,0.022782793,0.035823949,0.053315382,0.078087516,0.105466396,0.125825003,0.13451162,0.131918132,0.118735872,0.100019515,0.079089619,0.058136526,0.039174374,0.025334986,0.015698483,0.009779527,0.006474279,0.004422614,0.003282121,0.002540156,0.001988111,0.001507563,0.000725233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01176E-05,0.000182415,0.000370586,0.000389716,4.39441E-05,0,0,0,0,0,0,0.000171962,0.00082284,0.00112881,0.001119356,0.000785123,0.00040037,0.000152252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48177E-06,0.000250155,0.000491534,0.000690114,0.000847037,0.001027784,0.001087666,0.001098207,0.00107481,0.001033192,0.000963925,0.000993039,0.000909145,0.00085184,0.000770979,0.000689969,0.000595872,0.000534883,0.000496223,0.000462307,0.000446388,0.000426012,0.00039378,0.000427026,0.000513392,0.000567158,0.000647303,0.000709771,0.000813168,0.000906646,0.000986501,0.001066827
white,0.000877735,0.00100082,0.001412131,0.002287694,0.003550814,0.005583732,0.008794718,0.012559749,0.017427238,0.022339314,0.026043568,0.027244594,0.025740664,0.023245703,0.020595187,0.018184047,0.016323242,0.015219729,0.014859406,0.015335933,0.016311198,0.017610658,0.018755473,0.019429257,0.019764278,0.019986887,0.020276418,0.020714775,0.021238446,0.021615153,0.021739978,0.021766499,0.021772565,0.021885747,0.022029368,0.021951854,0.021573048,0.02108993,0.020537531,0.019545272,0.018939935,0.018527223,0.018252347,0.017516864,0.016747935,0.015605452,0.014152141,0.012761258,0.011514707,0.010287229,0.008692703,0.007680833,0.007135151,0.006596878,0.005950844,0.005299003,0.004557252,0.003781729,0.002971695,0.002187239,0.001777425,0.001508019,0.001448016,0.001384218,0.001328727,0.001281349,0.001137003,0.000983666,0.000745908,0.000503427,0.000282065,0.000153106,1.64956E-05,0,0,0,0,0,0,0,0,1.45268E-05,3.38097E-05,4.47927E-05,6.29317E-05,7.9775E-05,7.70817E-05,0.000104556,0.000137324,0.000181985,0.000205634,0.00021877,0.000205128,0.000162097,8.67936E-05,2.43332E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38685E-05,1.99343E-05,7.17081E-05,0.000121384
